Claim_ID,Claim_Date,Vehicle_Registration_Date,Vehicle_Failure_Date,Vehicle_MFD_Year,Mileage_km,Part_Group,Subpart_Code,Failure_Mode,Customer_Type,Region,Labor_Cost,Material_Cost,Total_Cost,Burden_Ratio,Final_Claim_Decision,Final_DPR_Decision
CLM_000131,2023-09-12,2020-11-09,2023-08-26,2020,58088.15424271447,Body,BODY_A,No_Start,Retail,Region_3,92.54040824786719,269.0382678886368,361.578676136504,0.4789177614359186,Reject,Approve
CLM_000132,2023-08-30,2020-03-30,2023-07-30,2020,54896.797370399596,Brakes,BRK_A,No_Start,Retail,Region_1,109.64199488170274,680.4176329506085,790.0596278323113,0.7667266098949543,Approve,Approve
CLM_000133,2022-04-10,2018-03-21,2022-02-11,2018,86170.3891073407,Electronics,ELEC_C,No_Start,Fleet,Region_2,196.20770313640108,167.4575111575718,363.6652142939729,0.6063249787792668,Approve,Approve
CLM_000134,2023-09-05,2023-01-29,2023-07-30,2023,12400.807074017992,Chassis,CHS_B,No_Start,Fleet,Region_2,101.33501682750534,52.63145243819737,153.9664692657027,0.5575091315670392,Reject,Reject
CLM_000135,2024-05-20,2018-05-07,2024-05-17,2018,90850.17845752972,Brakes,BRK_B,No_Start,Retail,Region_2,36.19436816308519,82.6239428004761,118.81831096356129,0.7031416160750268,Reject,Reject
CLM_000136,2022-11-29,2021-11-05,2022-11-07,2021,3534.3507479037794,Engine,ENG_B,Noise,Fleet,Region_2,111.11371202108904,521.1650260345979,632.278738055687,0.3466079036659615,Approve,Reject
CLM_000137,2023-10-23,2019-11-24,2023-09-30,2019,37080.15602927845,Brakes,BRK_A,Electrical_Issue,Retail,Region_3,109.62820679078163,140.5421221779439,250.17032896872553,0.9837320436285477,Reject,Reject
CLM_000138,2022-02-03,2016-08-14,2022-01-17,2016,103053.49165283005,Body,BODY_B,Noise,Retail,Region_3,60.02650513216879,312.5689838565681,372.59548898873686,0.4641810877131695,Reject,Approve
CLM_000139,2023-01-16,2022-02-17,2023-01-01,2022,6613.236671849308,Chassis,CHS_B,Electrical_Issue,Retail,Region_1,138.00111651887534,183.5514831181976,321.55259963707294,0.8153481784542262,Approve,Reject
CLM_000140,2023-04-24,2015-02-18,2023-03-25,2015,109385.8799711066,Brakes,BRK_A,Vibration,Fleet,Region_1,140.37549029548234,69.40646822283125,209.7819585183136,0.3982941106727287,Reject,Reject
CLM_000141,2024-12-12,2021-09-06,2024-11-19,2021,54559.00509768514,Engine,ENG_C,No_Start,Retail,Region_2,186.21942487550388,220.53308123319513,406.752506108699,0.57434477123142,Reject,Reject
CLM_000142,2022-08-23,2022-03-31,2022-08-05,2022,8877.91439569067,Engine,ENG_C,Noise,Retail,Region_2,50.46345547225361,103.45651350695591,153.91996897920953,0.5994476305991918,Approve,Approve
CLM_000143,2022-10-30,2017-04-29,2022-10-05,2017,66770.00561817297,Electronics,ELEC_C,No_Start,Retail,Region_3,53.39035895477074,115.58422057696293,168.97457953173367,0.4453267691943434,Approve,Reject
CLM_000144,2023-03-24,2018-07-12,2023-03-03,2018,55394.179331689724,Engine,ENG_A,Electrical_Issue,Retail,Region_2,248.8746424526211,184.46656608500055,433.34120853762164,0.4788980521594082,Reject,Reject
CLM_000145,2024-12-22,2019-08-15,2024-12-08,2019,78978.30247581919,Engine,ENG_B,Leak,Retail,Region_2,62.20326678795448,35.68109093278968,97.88435772074416,0.548230229556663,Reject,Reject
CLM_000146,2024-07-23,2018-04-29,2024-06-26,2018,104520.9429076384,Body,BODY_A,No_Start,Retail,Region_1,169.50228796413444,307.28564794108064,476.7879359052151,0.8689544012768158,Reject,Reject
CLM_000147,2022-02-07,2018-01-20,2021-12-13,2018,57655.73893535859,Chassis,CHS_A,Vibration,Fleet,Region_3,117.5387242168209,127.59705506251262,245.13577927933352,0.6000403843108975,Approve,Reject
CLM_000148,2022-09-14,2015-11-13,2022-08-15,2015,138507.16530366946,Brakes,BRK_B,Vibration,Retail,Region_1,75.21520212937796,338.4814255467473,413.6966276761252,0.27086018479116886,Approve,Reject
CLM_000149,2024-06-18,2021-04-02,2024-05-13,2021,35364.44224462469,Electronics,ELEC_A,Leak,Retail,Region_2,345.2949552868691,329.33016258572457,674.6251178725936,0.3733414593374579,Approve,Reject
CLM_000150,2022-03-05,2017-07-28,2022-01-05,2017,71849.18532890646,Electronics,ELEC_A,No_Start,Retail,Region_2,141.98134208701805,162.2576508739471,304.23899296096516,0.9888187812712808,Approve,Approve
CLM_000151,2024-07-25,2023-01-13,2024-06-18,2023,26381.8343154532,Body,BODY_A,Leak,Retail,Region_1,85.12522411254452,209.73721887614008,294.8624429886846,0.2718977591412448,Reject,Approve
CLM_000152,2022-11-05,2017-08-26,2022-10-22,2017,67558.33369326836,Chassis,CHS_A,Electrical_Issue,Fleet,Region_2,29.2483645652179,258.90162578689836,288.1499903521163,0.7181830019864004,Approve,Reject
CLM_000153,2024-10-01,2022-05-27,2024-09-07,2022,45129.741446143176,Chassis,CHS_A,Noise,Retail,Region_2,216.97254811360236,139.85932042448056,356.8318685380829,0.36892579426501854,Approve,Reject
CLM_000154,2022-11-18,2017-01-28,2022-10-20,2017,91449.20695114769,Brakes,BRK_B,No_Start,Retail,Region_1,61.699130000662564,26.85278921466512,88.55191921532769,0.5455443844459756,Reject,Reject
CLM_000155,2023-04-21,2016-09-01,2023-03-23,2016,125758.53647901314,Chassis,CHS_B,Electrical_Issue,Fleet,Region_1,325.46313631084786,219.18484372394082,544.6479800347887,0.48561578400545136,Reject,Reject
CLM_000156,2023-12-26,2016-11-21,2023-12-17,2016,113368.81841033595,Engine,ENG_C,No_Start,Fleet,Region_1,130.31234169950213,397.3263220238385,527.6386637233406,0.981741986968389,Approve,Approve
CLM_000157,2022-05-19,2014-09-24,2022-05-12,2014,129228.41606486731,Chassis,CHS_B,Leak,Retail,Region_3,651.3810250983448,100.13126172537926,751.512286823724,0.6410178636897348,Reject,Reject
CLM_000158,2023-09-02,2022-06-05,2023-08-12,2022,14724.577293019078,Engine,ENG_B,Electrical_Issue,Retail,Region_1,109.5165931528667,352.03270372671756,461.5492968795843,0.39993095415877333,Approve,Approve
CLM_000159,2023-07-07,2022-02-22,2023-05-14,2022,16227.591060334085,Engine,ENG_B,Vibration,Fleet,Region_3,59.52234779146171,60.86949647022334,120.39184426168505,0.6828605921457711,Approve,Approve
CLM_000160,2024-05-08,2016-09-22,2024-03-26,2016,161163.61913152935,Engine,ENG_C,Vibration,Retail,Region_3,144.08982110738484,153.25845548826533,297.3482765956502,0.2571176261855752,Approve,Reject
CLM_000161,2024-12-26,2021-09-09,2024-11-06,2021,59961.02157811617,Engine,ENG_B,Leak,Fleet,Region_2,82.29514956919081,172.99382406823904,255.28897363742985,0.9413180426032153,Approve,Reject
CLM_000162,2023-12-29,2023-07-07,2023-12-18,2023,4739.467067275064,Electronics,ELEC_B,No_Start,Retail,Region_3,15.433878288676004,187.66145779033377,203.09533607900977,0.4753940476604541,Approve,Reject
CLM_000163,2023-03-25,2020-09-04,2023-02-28,2020,40610.47550381237,Body,BODY_A,No_Start,Fleet,Region_1,256.1158292108427,86.84538865797074,342.9612178688135,0.9066964294175774,Reject,Reject
CLM_000164,2023-03-21,2016-04-22,2023-02-14,2016,21651.907409268293,Body,BODY_A,Noise,Retail,Region_1,172.64079710041213,61.71500088268226,234.3557979830944,0.8473642437526281,Approve,Approve
CLM_000165,2023-04-03,2020-02-29,2023-03-08,2020,37520.84322168984,Engine,ENG_C,No_Start,Retail,Region_3,69.83149994468553,158.19634842387217,228.0278483685577,0.349430973756004,Reject,Reject
CLM_000166,2024-06-10,2023-07-24,2024-05-16,2023,17471.930299611093,Brakes,BRK_B,Noise,Fleet,Region_2,49.93196787323847,284.1839881300936,334.1159560033321,0.9698393675609529,Reject,Approve
CLM_000167,2022-12-18,2016-12-15,2022-11-26,2016,86403.15860777693,Engine,ENG_C,No_Start,Fleet,Region_3,55.72201008115631,98.76412182921365,154.48613191036998,0.9933417703926666,Reject,Reject
CLM_000168,2022-07-02,2020-09-06,2022-06-28,2020,28360.19195422253,Engine,ENG_A,Electrical_Issue,Retail,Region_3,138.50058845593034,169.23679220408187,307.7373806600122,0.8442327316986995,Approve,Approve
CLM_000169,2023-01-02,2019-12-06,2022-11-12,2019,0.0,Body,BODY_B,Vibration,Retail,Region_1,480.08629824884247,680.7592918225113,1160.8455900713539,0.5611950521310713,Approve,Approve
CLM_000170,2022-01-25,2021-10-06,2021-11-30,2021,3965.2034025600988,Body,BODY_A,Noise,Fleet,Region_1,116.01202847276753,232.85406767253158,348.86609614529914,0.7380355349598606,Reject,Reject
CLM_000171,2022-04-27,2017-04-08,2022-04-22,2017,84371.40072549599,Brakes,BRK_A,Noise,Retail,Region_3,27.59966416549981,157.62132761705823,185.22099178255803,0.2645215441479087,Approve,Approve
CLM_000172,2022-04-09,2018-06-18,2022-03-15,2018,66030.38652985056,Brakes,BRK_A,Leak,Retail,Region_1,61.12018657382019,182.02668738285027,243.14687395667045,0.9368951895074666,Approve,Reject
CLM_000173,2024-04-24,2017-02-26,2024-03-24,2017,141884.9017729867,Chassis,CHS_A,Noise,Retail,Region_2,151.5108212958923,593.9427902527001,745.4536115485923,0.3774062861008785,Reject,Reject
CLM_000174,2024-03-01,2021-03-28,2024-01-14,2021,40852.52689526309,Electronics,ELEC_A,Leak,Retail,Region_1,71.45488987241919,291.22646403217,362.6813539045892,0.7733665676992869,Approve,Reject
CLM_000175,2024-02-02,2022-03-11,2023-12-05,2022,26906.856463718694,Brakes,BRK_B,Leak,Fleet,Region_1,41.821495786859685,103.73213733007002,145.5536331169297,0.8412252593431939,Approve,Reject
CLM_000176,2023-05-21,2021-10-17,2023-04-26,2021,13274.517445381782,Chassis,CHS_A,Electrical_Issue,Retail,Region_1,119.0612897539075,310.3101586257769,429.3714483796844,0.9756604718175583,Approve,Reject
CLM_000177,2024-02-25,2022-04-16,2024-01-11,2022,26040.073333729113,Engine,ENG_C,Electrical_Issue,Retail,Region_1,60.91833910312772,74.64263105283483,135.56097015596254,0.8590468184821232,Reject,Approve
CLM_000178,2022-06-26,2018-08-18,2022-05-01,2018,33530.16865950547,Brakes,BRK_A,No_Start,Retail,Region_3,158.1883125606228,204.45912351390902,362.6474360745318,0.8544344030065818,Approve,Reject
CLM_000179,2024-09-13,2023-09-27,2024-07-26,2023,5555.4755866916885,Body,BODY_B,Vibration,Retail,Region_1,161.38870911670222,445.64204312048,607.0307522371822,0.7643069299006029,Reject,Reject
CLM_000180,2023-07-03,2020-01-14,2023-06-15,2020,33207.71119780833,Electronics,ELEC_B,No_Start,Retail,Region_3,199.15154030245253,206.0861931978369,405.23773350028944,0.6613173121421465,Approve,Approve
CLM_000181,2024-10-24,2017-10-03,2024-09-05,2017,159224.51633313202,Engine,ENG_C,Vibration,Retail,Region_3,224.22717827495003,69.34720731375862,293.57438558870865,0.2335067126732623,Approve,Reject
CLM_000182,2022-06-16,2016-02-02,2022-05-22,2016,86968.14582575505,Chassis,CHS_B,Electrical_Issue,Fleet,Region_2,68.1264407447652,191.33954553013774,259.46598627490295,0.9781624213975875,Reject,Reject
CLM_000183,2023-06-29,2018-02-27,2023-06-27,2018,85922.2068927331,Brakes,BRK_B,Leak,Fleet,Region_2,252.95496104688323,443.31498091031074,696.269941957194,0.5591767079312546,Reject,Reject
CLM_000184,2024-02-02,2016-09-21,2023-12-19,2016,91625.96005859219,Body,BODY_B,Noise,Fleet,Region_2,100.30548486036162,97.20395630772016,197.50944116808176,0.8374306146589816,Reject,Reject
CLM_000185,2023-06-27,2017-01-07,2023-05-08,2017,39133.13002814546,Brakes,BRK_A,Leak,Retail,Region_3,20.30555499716428,306.95366920508,327.2592242022443,0.5018282383579076,Approve,Reject
CLM_000186,2023-05-04,2017-11-19,2023-04-13,2017,107407.36088849284,Body,BODY_A,Vibration,Fleet,Region_3,233.00613565499395,460.1396707264692,693.1458063814632,0.5648480971336266,Reject,Reject
CLM_000187,2022-07-02,2015-05-18,2022-06-05,2015,29506.033425969294,Chassis,CHS_A,Electrical_Issue,Retail,Region_3,341.8380897757393,254.7803183849187,596.618408160658,0.5698802354993286,Reject,Reject
CLM_000188,2023-02-22,2021-11-19,2023-01-31,2021,15408.155735285438,Body,BODY_A,Vibration,Retail,Region_1,113.63199927512696,197.382443879652,311.014443154779,0.9920066689566192,Reject,Reject
CLM_000189,2022-09-19,2015-12-13,2022-09-12,2015,99739.61663751573,Chassis,CHS_A,Vibration,Retail,Region_3,262.576430431472,104.66878230263433,367.2452127341063,0.3690785507312153,Reject,Reject
CLM_000190,2022-11-27,2020-04-15,2022-09-29,2020,42306.13834409509,Electronics,ELEC_B,No_Start,Retail,Region_1,120.4529482107759,116.4848714057955,236.9378196165714,0.6014125633156204,Approve,Approve
CLM_000191,2024-01-19,2017-12-16,2024-01-17,2017,69295.96068388033,Engine,ENG_A,Leak,Retail,Region_2,83.33794829172247,156.43285423657122,239.7708025282937,0.32375233311680873,Reject,Reject
CLM_000192,2023-11-22,2016-05-14,2023-10-20,2016,43743.58691184836,Electronics,ELEC_A,Vibration,Retail,Region_1,121.9684719086122,312.42331866164545,434.3917905702576,0.5952975960660113,Approve,Reject
CLM_000193,2023-10-27,2019-08-11,2023-10-26,2019,46327.65090942597,Electronics,ELEC_C,Electrical_Issue,Fleet,Region_2,132.22367140809502,791.6586085998315,923.8822800079265,0.6367720528921152,Approve,Reject
CLM_000194,2023-02-01,2022-02-09,2022-12-22,2022,11009.498608490143,Body,BODY_A,Electrical_Issue,Fleet,Region_3,151.98309023291475,98.18032567657667,250.16341590949142,0.30932043749434046,Reject,Reject
CLM_000195,2024-11-16,2021-08-31,2024-09-23,2021,35783.03192031631,Brakes,BRK_B,Noise,Retail,Region_3,104.47800180710641,283.68216226778844,388.16016407489485,0.7586041370306253,Approve,Reject
CLM_000196,2022-04-06,2018-10-05,2022-02-27,2018,69557.6018750072,Body,BODY_B,Noise,Fleet,Region_3,226.03194493757547,387.95716551346993,613.9891104510455,0.8623899921151132,Approve,Reject
CLM_000197,2023-01-11,2015-04-27,2022-12-06,2015,68910.88461315309,Electronics,ELEC_B,Vibration,Fleet,Region_2,191.71498055124175,194.9348594671539,386.64984001839565,0.8528221120952604,Approve,Reject
CLM_000198,2022-05-10,2014-08-07,2022-03-22,2014,128105.12718470278,Body,BODY_B,Leak,Retail,Region_2,55.630279515108526,188.66429811663232,244.29457763174085,0.783377827979836,Approve,Reject
CLM_000199,2023-01-07,2018-03-26,2022-11-10,2018,75626.07152132764,Electronics,ELEC_A,Leak,Fleet,Region_1,88.68523368512193,45.93085178995793,134.61608547507984,0.3127071781868456,Reject,Reject
CLM_000200,2024-11-19,2017-01-24,2024-09-29,2017,154946.02330491904,Brakes,BRK_A,Electrical_Issue,Fleet,Region_3,217.4798224981959,219.1671701114444,436.6469926096403,0.6971738968016501,Reject,Reject
CLM_000201,2023-02-06,2019-05-13,2023-01-23,2019,53606.50678190533,Brakes,BRK_B,Electrical_Issue,Retail,Region_3,118.34176031519067,181.97601818856813,300.3177785037588,0.7586858788110302,Reject,Reject
CLM_000202,2024-09-21,2021-03-09,2024-08-18,2021,67097.82478930474,Chassis,CHS_B,No_Start,Retail,Region_1,71.80208197541151,143.67285903104172,215.47494100645324,0.8074833054727957,Reject,Reject
CLM_000203,2023-06-27,2016-07-28,2023-05-09,2016,97810.19385359455,Engine,ENG_A,No_Start,Retail,Region_2,115.22672199727575,246.65010300023786,361.8768249975136,0.7675210569662547,Reject,Reject
CLM_000204,2024-02-06,2018-07-12,2024-01-19,2018,95739.57248767217,Brakes,BRK_B,No_Start,Fleet,Region_2,34.26412836330817,80.66492860188914,114.9290569651973,0.7030418192630856,Reject,Reject
CLM_000205,2023-05-16,2018-12-14,2023-04-06,2018,33099.35733127334,Electronics,ELEC_B,Leak,Retail,Region_2,310.87416788014343,95.73136709119728,406.6055349713407,0.7821941616898644,Approve,Approve
CLM_000206,2022-10-19,2018-11-25,2022-10-17,2018,7056.055059746044,Engine,ENG_C,Noise,Retail,Region_3,135.72308336227667,222.7283650962983,358.451448458575,0.8818587180360071,Reject,Reject
CLM_000207,2024-04-16,2018-06-01,2024-02-24,2018,99290.62394181262,Chassis,CHS_B,Noise,Retail,Region_1,82.15182336244763,520.5460274487422,602.6978508111898,0.6554550980219473,Reject,Reject
CLM_000208,2024-11-27,2018-08-26,2024-10-21,2018,107400.73209588547,Brakes,BRK_A,Electrical_Issue,Retail,Region_3,32.62692784357503,166.50330513160068,199.13023297517572,0.31623741168570674,Reject,Reject
CLM_000209,2022-10-16,2018-08-16,2022-09-02,2018,72461.84316516665,Brakes,BRK_B,No_Start,Retail,Region_2,416.32711853603394,195.41978693750545,611.7469054735394,0.8527655658058462,Reject,Reject
CLM_000210,2024-05-02,2023-10-24,2024-03-14,2023,6475.861502491181,Brakes,BRK_B,Vibration,Fleet,Region_2,29.601582071345952,190.43059732714576,220.0321793984917,0.7288134053375737,Approve,Approve
CLM_000211,2022-10-13,2021-09-13,2022-09-30,2021,24293.702597576674,Engine,ENG_B,Leak,Retail,Region_1,177.70570167709906,77.49910982112796,255.204811498227,0.7492889342811357,Reject,Approve
CLM_000212,2024-02-24,2022-09-24,2024-01-28,2022,18024.428649975653,Body,BODY_B,Electrical_Issue,Fleet,Region_1,104.94692078469583,150.41981341349555,255.36673419819138,0.4353656462010891,Approve,Approve
CLM_000213,2024-05-13,2020-06-03,2024-03-23,2020,67480.35326477003,Electronics,ELEC_A,Electrical_Issue,Retail,Region_1,115.25372422406997,214.91240210957378,330.1661263336438,0.31972790850954375,Reject,Reject
CLM_000214,2023-05-08,2018-03-14,2023-04-28,2018,92623.43478400921,Brakes,BRK_A,No_Start,Retail,Region_3,126.00206901835026,211.39819261162378,337.400261629974,0.8245772884410183,Approve,Reject
CLM_000215,2024-03-17,2017-07-22,2024-01-28,2017,157075.87107110053,Chassis,CHS_B,Noise,Retail,Region_1,85.22057032087781,261.1423762311719,346.3629465520497,0.2395359617688982,Reject,Approve
CLM_000216,2022-10-26,2020-09-12,2022-10-09,2020,28446.83663400916,Body,BODY_B,Electrical_Issue,Retail,Region_2,133.0222973317091,74.36836737325785,207.39066470496695,0.5218779738741173,Reject,Reject
CLM_000217,2022-03-28,2015-09-20,2022-02-22,2015,76544.48890778613,Electronics,ELEC_A,Electrical_Issue,Fleet,Region_3,148.3159087901531,112.41731322100512,260.7332220111582,0.6070892826673608,Approve,Approve
CLM_000218,2022-04-16,2016-09-23,2022-03-16,2016,41784.47567469149,Electronics,ELEC_C,No_Start,Fleet,Region_1,207.77044129610218,35.680251069682704,243.45069236578487,0.21394444119816758,Approve,Approve
CLM_000219,2023-05-05,2022-08-29,2023-03-25,2022,15527.93677615008,Body,BODY_A,Noise,Retail,Region_3,192.1292140594125,469.47552672420215,661.6047407836147,0.6776050841889601,Approve,Approve
CLM_000220,2024-09-15,2021-08-24,2024-07-27,2021,52399.1423846612,Engine,ENG_A,Vibration,Fleet,Region_1,56.45212568686023,134.1061081505949,190.55823383745513,0.29570114992344165,Approve,Reject
CLM_000221,2022-05-20,2019-09-16,2022-04-29,2019,46214.25617066758,Chassis,CHS_A,Noise,Fleet,Region_1,66.84120995812827,231.23387404168722,298.0750839998155,0.3931585606035697,Approve,Approve
CLM_000222,2023-05-15,2016-01-21,2023-05-04,2016,223804.34285720807,Brakes,BRK_A,Vibration,Retail,Region_1,253.53944046161743,186.87294527615163,440.41238573776906,0.9948548580002037,Reject,Reject
CLM_000223,2024-02-10,2016-07-10,2024-01-16,2016,126215.05449078405,Engine,ENG_C,Electrical_Issue,Retail,Region_1,94.17406137094693,13.900817891946337,108.07487926289326,0.6482179893608278,Reject,Reject
CLM_000224,2022-08-10,2015-10-31,2022-07-04,2015,57558.28112845781,Electronics,ELEC_B,No_Start,Fleet,Region_2,170.26126420825491,61.71540893648921,231.97667314474413,0.9746178680131294,Reject,Reject
CLM_000225,2024-03-01,2019-09-13,2024-01-16,2019,62650.42834501995,Chassis,CHS_A,Leak,Fleet,Region_1,290.55375801110125,180.6779088640995,471.23166687520074,0.5941075790588309,Approve,Approve
CLM_000226,2022-12-02,2018-09-25,2022-10-18,2018,42418.598587265886,Body,BODY_B,No_Start,Retail,Region_2,138.85688047003268,280.9510443524438,419.8079248224765,0.8427398083815281,Reject,Reject
CLM_000227,2024-06-04,2021-09-05,2024-05-14,2021,35780.0547977189,Brakes,BRK_B,Electrical_Issue,Retail,Region_2,54.25902717234691,265.19089211063607,319.449919282983,0.23039203167719285,Reject,Approve
CLM_000228,2023-09-27,2017-04-30,2023-08-02,2017,83295.0375335817,Brakes,BRK_A,Noise,Retail,Region_1,55.23306571043793,53.48422611448881,108.71729182492675,0.43300838528967245,Reject,Reject
CLM_000229,2023-08-22,2022-09-06,2023-08-17,2022,11569.061138719626,Electronics,ELEC_B,Electrical_Issue,Retail,Region_1,104.46929316120972,77.12291155701979,181.5922047182295,0.42657924477895676,Approve,Approve
CLM_000230,2022-07-13,2020-02-08,2022-07-06,2020,19500.708222672853,Brakes,BRK_B,Noise,Retail,Region_1,104.76107733060641,248.4752793027781,353.2363566333845,0.2558395482388859,Approve,Approve
